system:index,ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,dataset,mean,precipitation,week_start,.geo
1_1_24_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,15.385107952537172,15.385107952537172,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,3.155545303120625,3.155545303120625,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,0.4064526578013136,0.4064526578013136,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,0.8018020527148815,0.8018020527148815,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,0.4866574107494448,0.4866574107494448,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,0.8283258257861038,0.8283258257861038,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,24.2935100810157,24.2935100810157,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,1.5623252693477256,1.5623252693477256,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,2.8774008463134755,2.8774008463134755,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,0.8266488733495533,0.8266488733495533,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,1.8284271050359584,1.8284271050359584,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,0.4159242680527962,0.4159242680527962,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,3.1060673879024185,3.1060673879024185,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,0.2522675386420517,0.2522675386420517,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,0.51042967393212,0.51042967393212,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_24_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,0.9503782380625369,0.9503782380625369,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,2.5962030660069333,2.5962030660069333,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,3.672173209079683,3.672173209079683,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,13.67234603927791,13.67234603927791,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,3.4305255513536066,3.4305255513536066,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,7.959289283637482,7.959289283637482,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,5.864835667254877,5.864835667254877,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,2.660667122797036,2.660667122797036,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,2.4446669160799743,2.4446669160799743,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,11.040633691750497,11.040633691750497,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,3.7497547529993698,3.7497547529993698,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,51.92447275571339,51.92447275571339,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,29.199581455344664,29.199581455344664,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,4.575465174339793,4.575465174339793,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,0.4813530937594755,0.4813530937594755,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,0.8607322914603807,0.8607322914603807,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,1.4481920892516065,1.4481920892516065,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,0.9971792960959254,0.9971792960959254,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,2.04097549567823,2.04097549567823,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,44.20178614700942,44.20178614700942,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,9.7789146923377,9.7789146923377,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,1.5526753846682697,1.5526753846682697,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,17.820463637966313,17.820463637966313,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,0.889609199714363,0.889609199714363,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,3.829351375872736,3.829351375872736,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,0.933965471223328,0.933965471223328,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,2.0954683450630576,2.0954683450630576,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_25_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,2.2804010306602294,2.2804010306602294,2024-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,7.164371677151646,7.164371677151646,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,5.260820889063997,5.260820889063997,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,9.374828621069703,9.374828621069703,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,5.251783444505221,5.251783444505221,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,18.87855827172357,18.87855827172357,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,3.260143129196748,3.260143129196748,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,4.184531834129299,4.184531834129299,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,2.365198114668355,2.365198114668355,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,36.85392568287402,36.85392568287402,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,4.025918667327904,4.025918667327904,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,5.085960737872494,5.085960737872494,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,4.105419948492396,4.105419948492396,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,55.90533989680309,55.90533989680309,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,0.3290799206292162,0.3290799206292162,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,3.448875930076696,3.448875930076696,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,2.287903823847306,2.287903823847306,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,44.531840623250936,44.531840623250936,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,3.9018051919472088,3.9018051919472088,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,7.089069731737498,7.089069731737498,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,1.6673670971316386,1.6673670971316386,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,0.3702764421219861,0.3702764421219861,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,1.7636081346004575,1.7636081346004575,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,3.9197502896808585,3.9197502896808585,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,0.978751261308038,0.978751261308038,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,2.244469076872951,2.244469076872951,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,1.0603949454984831,1.0603949454984831,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_26_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,26.0641473559512,26.0641473559512,2024-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,2.288703188032821,2.288703188032821,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,3.0829494188824387,3.0829494188824387,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,19.98127950652573,19.98127950652573,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,2.637529114294064,2.637529114294064,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,9.506609330696532,9.506609330696532,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,4.550186411961592,4.550186411961592,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,3.5902041955885684,3.5902041955885684,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,2.8490700194857115,2.8490700194857115,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,22.322360376024875,22.322360376024875,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,3.7450056097033526,3.7450056097033526,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,55.106053272780784,55.106053272780784,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,26.822928582381795,26.822928582381795,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,0.5348571980419938,0.5348571980419938,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,5.564073145761288,5.564073145761288,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,1.746182551498309,1.746182551498309,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,1.1565534483673428,1.1565534483673428,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,1.9170790332638203,1.9170790332638203,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_0001000000000000059a,115,India,1494,Karnataka,17685,Dakshin Kannad,NO,3000,Member State,1997,0.379896635794,4.25483671603,precipitation,43.86929402673776,43.86929402673776,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_0001000000000000059b,115,India,1494,Karnataka,17686,Dharwad,NO,3000,Member State,1997,0.358696368748,4.03747878022,precipitation,0.5132936363423832,0.5132936363423832,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a1,115,India,1494,Karnataka,17692,Mysore,NO,3000,Member State,1997,0.523124059943,5.51073934174,precipitation,7.654932568165604,7.654932568165604,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,3.406115194140245,3.406115194140245,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a3,115,India,1494,Karnataka,17694,Shimoga,NO,3000,Member State,1997,0.647171433005,5.89260393244,precipitation,18.067635722453897,18.067635722453897,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a6,115,India,1494,Karnataka,70157,Bagalkot,NO,3000,Member State,1997,0.553821708242,5.77787617692,precipitation,1.278746446903505,1.278746446903505,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a9,115,India,1494,Karnataka,70160,Chamrajnagar,NO,3000,Member State,1997,0.469209556679,5.05047545129,precipitation,3.719582084804784,3.719582084804784,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005aa,115,India,1494,Karnataka,70161,Chitradurga,NO,3000,Member State,1997,0.705669080872,5.78520554575,precipitation,1.2594418889175674,1.2594418889175674,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005ab,115,India,1494,Karnataka,70162,Davanagere,NO,3000,Member State,1997,0.553735624588,5.59315442439,precipitation,2.156872391616632,2.156872391616632,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_27_000100000000000005a2,115,India,1494,Karnataka,17693,Raichur,NO,3000,Member State,1997,0.712555284955,4.85078126471,precipitation,2.750666378687694,2.750666378687694,2024-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_00010000000000000595,115,India,1494,Karnataka,17679,Belgaum,NO,3000,Member State,1000,1.12651719012,9.3917775844,precipitation,13.25617219489232,13.25617219489232,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_00010000000000000597,115,India,1494,Karnataka,17681,Bidar,NO,3000,Member State,1000,0.463418234971,4.6682529696,precipitation,8.338496182920746,8.338496182920746,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_00010000000000000599,115,India,1494,Karnataka,17683,Chikmagalur,NO,3000,Member State,1000,0.600026862763,4.97883865607,precipitation,28.92572096263685,28.92572096263685,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_0001000000000000059c,115,India,1494,Karnataka,17687,Gulbarga,NO,3000,Member State,1000,1.37726305161,8.97881750526,precipitation,6.404651329058871,6.404651329058871,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_0001000000000000059d,115,India,1494,Karnataka,17688,Hassan,NO,3000,Member State,1000,0.565800264772,5.52801567818,precipitation,15.379904553958433,15.379904553958433,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005a0,115,India,1494,Karnataka,17691,Mandya,NO,3000,Member State,1000,0.40978382627,4.42402086847,precipitation,2.4138774358254818,2.4138774358254818,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_0001000000000000059f,115,India,1494,Karnataka,17690,Kolar,NO,3000,Member State,1000,0.684285324507,6.82655062926,precipitation,1.8392878393332672,1.8392878393332672,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005a4,115,India,1494,Karnataka,17695,Tumkur,NO,3000,Member State,1000,0.884369413307,9.15524907447,precipitation,1.572500352576564,1.572500352576564,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005a5,115,India,1494,Karnataka,17696,Uttar Kannand,NO,3000,Member State,1000,0.863034480134,8.61203816888,precipitation,68.38521199115601,68.38521199115601,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005a7,115,India,1494,Karnataka,70158,Bangalore Rural,NO,3000,Member State,1000,0.483936585346,7.17711543612,precipitation,1.9547416094569652,1.9547416094569652,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005af,115,India,1494,Karnataka,70166,Udupi,NO,3000,Member State,1997,0.324776435144,4.47398736543,precipitation,87.67889214298611,87.67889214298611,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_0001000000000000059e,115,India,1494,Karnataka,17689,Kodagu,NO,3000,Member State,1000,0.340390758262,3.89778200859,precipitation,56.38349757479967,56.38349757479967,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005a8,115,India,1494,Karnataka,70159,Bangalore Urban,NO,3000,Member State,1000,0.181516804258,2.77293836191,precipitation,2.356305814561688,2.356305814561688,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005ae,115,India,1494,Karnataka,70165,Koppal,NO,3000,Member State,1997,0.468085913445,4.85223438507,precipitation,1.6655585291449615,1.6655585291449615,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005ac,115,India,1494,Karnataka,70163,Gadag,NO,3000,Member State,1997,0.389915233002,4.9027012758,precipitation,4.509987663158249,4.509987663158249,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_000100000000000005ad,115,India,1494,Karnataka,70164,Haveri,NO,3000,Member State,1997,0.402374204539,4.07415605423,precipitation,5.591297178477687,5.591297178477687,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_00010000000000000596,115,India,1494,Karnataka,17680,Bellary,NO,3000,Member State,1997,0.708337262756,6.83886584297,precipitation,2.1361972565126397,2.1361972565126397,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_28_00010000000000000598,115,India,1494,Karnataka,17682,Bijapur,NO,3000,Member State,1997,0.888709983734,6.23599348468,precipitation,4.973173345919406,4.973173345919406,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
